Interaction_ID,User_ID,Category_Type,Category_Value,Strength,Timestamp
2766,63,Star,M,1,2025-12-06 18:08:22.833664
2767,43,Star,G,4,2025-12-06 19:06:15.883386
2768,81,Star,K,5,2025-11-01 16:40:44.261586
2769,83,Planet,Dwarf Planet,3,2025-11-10 01:48:09.858503
2770,113,Moon,Neptune,5,2025-11-28 05:26:35.553617
2771,41,Planet,Gas Giant,3,2025-11-22 23:12:04.860640
2772,97,Star,K,3,2025-11-28 07:29:30.047919
2773,84,Star,B,3,2025-11-21 15:58:17.526429
2774,80,Planet,Gas Giant,3,2025-11-22 21:50:26.305498
2775,1,Moon,Jupiter,4,2025-11-29 05:46:18.039106
2776,109,Star,K,4,2025-12-08 08:32:29.395210
2777,18,Planet,Dwarf Planet,2,2025-11-13 00:49:55.329319
2778,79,Planet,Terrestrial,5,2025-12-03 16:23:56.791525
2779,64,Star,G,3,2025-11-18 23:37:20.013354
2780,49,Planet,Dwarf Planet,1,2025-12-01 16:15:22.043435
2781,20,Planet,Gas Giant,3,2025-11-29 11:29:04.414823
2782,3,Star,G,3,2025-11-27 19:37:07.809391
2783,29,Star,M,3,2025-11-01 18:29:32.128843
2784,112,Planet,Ice Giant,4,2025-11-28 04:35:00.205144
2785,107,Star,M,3,2025-11-22 17:36:24.888312
2786,111,Moon,Mars,4,2025-11-17 14:42:52.200604
2787,118,Star,F,3,2025-11-21 14:22:05.686459
2788,68,Moon,Mars,4,2025-12-05 23:24:58.496425
2789,4,Moon,Uranus,2,2025-12-05 14:48:31.030056
2790,40,Moon,Saturn,1,2025-10-23 12:54:34.603702
2791,63,Moon,Eris,2,2025-12-04 21:08:17.429322
2792,12,Moon,Saturn,5,2025-12-06 12:12:30.574895
2793,117,Star,A,3,2025-11-13 20:47:39.474069
2794,94,Star,F,2,2025-12-03 17:41:08.848839
2795,113,Star,K,5,2025-12-06 18:37:47.053457
2796,18,Planet,Ice Giant,5,2025-11-27 07:47:15.913338
2797,73,Star,O,1,2025-12-08 04:39:10.069687
2798,56,Planet,Terrestrial,4,2025-11-28 03:18:26.229272
2799,51,Moon,Uranus,4,2025-12-04 18:00:15.097835
2800,112,Moon,Pluto,4,2025-12-03 08:34:55.581254
2801,117,Planet,Dwarf Planet,4,2025-10-29 21:41:07.245952
2802,50,Star,G,4,2025-12-01 10:03:31.671396
2803,46,Star,A,5,2025-12-01 01:45:58.328600
2804,73,Star,A,3,2025-12-01 18:13:21.909843
2805,110,Star,B,3,2025-10-25 00:08:30.847196
2806,14,Star,A,3,2025-11-27 19:30:06.136167
2807,46,Planet,Dwarf Planet,5,2025-12-05 04:56:16.991774
2808,45,Star,F,2,2025-11-28 09:08:06.130324
2809,8,Star,M,3,2025-12-01 18:36:29.450887
2810,54,Star,A,4,2025-12-04 23:28:33.797616
2811,32,Star,A,1,2025-12-06 05:57:22.455284
2812,85,Planet,Gas Giant,5,2025-12-05 15:22:51.485866
2813,24,Planet,Dwarf Planet,3,2025-12-06 03:46:16.416622
2814,112,Star,A,5,2025-11-14 11:56:57.905556
2815,57,Planet,Ice Giant,5,2025-12-04 17:13:49.816192
2816,102,Moon,Neptune,5,2025-12-07 05:44:16.063917
2817,116,Moon,Earth,4,2025-12-03 13:02:00.706096
2818,112,Planet,Dwarf Planet,4,2025-11-16 06:34:20.033619
2819,85,Star,A,1,2025-12-06 23:41:11.441538
2820,12,Star,G,3,2025-11-25 04:50:44.613257
2821,6,Planet,Ice Giant,4,2025-11-22 19:59:52.153205
2822,64,Star,B,5,2025-12-01 09:04:41.864867
2823,118,Star,M,2,2025-11-19 03:35:46.007546
2824,101,Planet,Gas Giant,4,2025-11-26 05:52:21.479457
2825,107,Star,M,5,2025-12-03 14:30:59.350820
2826,34,Planet,Gas Giant,5,2025-10-25 11:42:58.473970
2827,62,Star,K,5,2025-11-24 18:21:52.611218
2828,62,Star,M,4,2025-12-08 17:44:42.725028
2829,46,Star,K,3,2025-11-15 06:15:33.418591
2830,120,Planet,Terrestrial,4,2025-11-26 16:43:22.234444
2831,47,Moon,Haumea,5,2025-12-01 23:07:17.676636
2832,38,Planet,Terrestrial,1,2025-11-18 19:08:34.712690
2833,28,Moon,Eris,2,2025-11-11 05:05:09.295505
2834,84,Planet,Dwarf Planet,3,2025-10-27 01:18:21.098486
2835,22,Moon,Mars,4,2025-12-08 07:53:14.022981
2836,46,Planet,Dwarf Planet,3,2025-12-07 02:50:07.313559
2837,87,Planet,Dwarf Planet,1,2025-12-03 09:03:00.323715
2838,20,Star,O,5,2025-12-04 08:09:16.098976
2839,83,Planet,Terrestrial,4,2025-12-05 08:16:58.446499
2840,57,Moon,Mars,5,2025-11-28 17:22:53.958547
2841,40,Star,B,4,2025-11-16 00:08:06.809273
2842,41,Planet,Gas Giant,5,2025-11-21 23:32:20.706256
2843,100,Star,A,2,2025-11-19 05:55:59.847497
2844,102,Moon,Uranus,3,2025-11-23 11:03:57.122996
2845,64,Planet,Gas Giant,5,2025-11-27 15:24:15.242143
2846,89,Planet,Ice Giant,3,2025-11-23 04:14:13.755882
2847,83,Star,M,3,2025-11-11 03:56:23.912840
2848,98,Star,A,4,2025-11-16 11:50:56.295694
2849,95,Planet,Dwarf Planet,3,2025-11-30 22:08:10.928385
2850,36,Planet,Terrestrial,5,2025-12-01 03:57:18.639950
2851,118,Planet,Dwarf Planet,3,2025-12-08 18:00:14.608355
2852,85,Planet,Gas Giant,5,2025-11-29 00:20:48.511498
2853,20,Planet,Ice Giant,3,2025-11-29 11:32:16.073595
2854,84,Planet,Gas Giant,4,2025-11-05 22:08:21.229945
2855,66,Planet,Terrestrial,1,2025-12-06 03:29:07.088481
2856,97,Star,A,5,2025-12-03 05:15:17.970587
2857,5,Star,O,5,2025-11-22 15:24:23.975909
2858,69,Moon,Saturn,3,2025-12-07 17:00:58.010660
2859,100,Moon,Saturn,3,2025-10-29 06:19:53.675479
2860,18,Planet,Dwarf Planet,3,2025-12-07 03:33:05.455924
2861,107,Planet,Dwarf Planet,4,2025-12-07 12:42:46.063156
2862,106,Star,B,3,2025-11-13 17:15:26.705591
2863,98,Planet,Gas Giant,2,2025-11-30 19:07:36.939782
2864,10,Planet,Dwarf Planet,5,2025-12-01 13:00:29.916692
2865,17,Star,O,2,2025-12-01 06:47:24.031806
2866,70,Moon,Eris,3,2025-11-14 15:59:00.962081
2867,13,Star,F,4,2025-11-03 06:05:00.094929
2868,80,Planet,Ice Giant,5,2025-12-02 02:27:33.427655
2869,67,Star,M,1,2025-10-13 07:52:46.133692
2870,36,Star,O,1,2025-12-04 15:34:40.398395
2871,100,Moon,Eris,3,2025-12-06 07:51:35.926795
2872,13,Planet,Ice Giant,5,2025-12-04 19:44:55.856551
2873,41,Planet,Dwarf Planet,5,2025-11-23 13:41:50.192142
2874,52,Star,O,3,2025-12-01 14:47:00.695341
2875,97,Moon,Eris,4,2025-12-07 23:35:08.278024
2876,61,Planet,Ice Giant,3,2025-11-23 09:47:52.832904
2877,3,Planet,Ice Giant,4,2025-11-29 03:30:16.417276
2878,101,Planet,Gas Giant,2,2025-12-02 01:58:55.757946
2879,90,Moon,Saturn,2,2025-11-29 18:44:44.363095
2880,41,Planet,Ice Giant,1,2025-11-23 01:49:51.986196
2881,17,Planet,Ice Giant,3,2025-10-09 21:31:26.252627
2882,72,Moon,Jupiter,3,2025-12-08 07:36:52.811549
2883,18,Moon,Neptune,4,2025-11-27 11:17:29.858662
2884,45,Moon,Jupiter,4,2025-12-04 17:28:39.758485
2885,60,Star,B,3,2025-11-25 00:25:30.423294
2886,86,Moon,Haumea,5,2025-11-27 23:33:39.321807
2887,113,Planet,Terrestrial,1,2025-12-08 19:09:26.153947
2888,11,Star,A,4,2025-11-20 07:44:14.973058
2889,46,Moon,Mars,2,2025-11-11 01:40:16.209205
2890,97,Planet,Ice Giant,2,2025-12-06 13:32:33.713093
2891,19,Star,K,4,2025-12-05 17:45:07.118100
2892,106,Planet,Dwarf Planet,2,2025-12-05 11:30:52.144977
2893,85,Moon,Haumea,5,2025-12-08 14:06:35.576279
2894,34,Planet,Ice Giant,2,2025-11-25 10:21:18.887220
2895,22,Star,G,4,2025-10-29 12:24:23.728399
2896,38,Star,O,5,2025-11-18 13:35:10.887210
2897,108,Planet,Gas Giant,4,2025-12-05 21:21:03.274530
2898,84,Planet,Gas Giant,5,2025-12-06 06:38:53.187973
2899,60,Star,K,3,2025-12-08 04:47:14.177873
2900,59,Planet,Terrestrial,5,2025-11-28 05:33:10.169544
2901,46,Planet,Dwarf Planet,3,2025-12-02 12:05:56.483990
2902,23,Star,O,2,2025-12-07 03:45:09.024276
2903,80,Planet,Ice Giant,1,2025-10-09 21:10:26.254626
2904,104,Star,G,3,2025-11-29 09:22:41.908061
2905,39,Planet,Gas Giant,3,2025-12-02 22:52:53.609550
2906,55,Moon,Earth,3,2025-11-19 05:49:32.308589
2907,32,Star,O,2,2025-11-24 13:00:31.795116
2908,101,Planet,Terrestrial,2,2025-10-28 08:09:23.308497
2909,112,Planet,Dwarf Planet,5,2025-11-28 02:37:42.133732
2910,22,Moon,Mars,5,2025-12-04 04:11:46.503411
2911,16,Moon,Neptune,3,2025-12-06 15:13:14.450367
2912,91,Star,K,4,2025-10-26 09:48:25.337638
2913,1,Star,M,5,2025-11-23 20:39:11.808328
2914,58,Star,K,4,2025-11-19 12:56:09.343514
2915,36,Star,F,5,2025-10-21 07:08:42.642611
2916,42,Star,O,4,2025-12-01 10:25:20.695863
2917,107,Moon,Mars,3,2025-11-12 13:44:12.551493
2918,30,Star,A,5,2025-11-29 07:13:20.784357
2919,78,Moon,Mars,3,2025-11-10 10:54:26.594627
2920,90,Moon,Makemake,5,2025-11-28 20:39:00.507726
2921,68,Star,F,5,2025-11-14 11:34:23.121655
2922,86,Moon,Eris,4,2025-10-31 01:57:49.953652
2923,80,Planet,Dwarf Planet,4,2025-11-13 00:45:35.272454
2924,22,Star,A,4,2025-11-20 19:44:06.985484
2925,107,Star,G,3,2025-12-01 03:00:12.102359
2926,87,Planet,Dwarf Planet,5,2025-11-26 20:50:52.114385
2927,22,Planet,Dwarf Planet,1,2025-12-02 08:20:11.794072
2928,47,Planet,Terrestrial,3,2025-12-06 12:05:27.400984
2929,89,Star,B,5,2025-11-15 05:58:17.130560
2930,58,Moon,Mars,2,2025-11-11 05:48:33.678297
2931,116,Star,G,4,2025-11-25 01:59:39.864009
2932,106,Planet,Dwarf Planet,5,2025-11-30 16:49:58.701195
2933,39,Star,G,3,2025-11-24 16:38:06.154447
2934,23,Moon,Pluto,3,2025-11-28 22:05:47.678570
2935,67,Moon,Saturn,4,2025-12-05 06:26:15.495418
2936,105,Planet,Terrestrial,5,2025-12-06 01:54:48.578138
2937,55,Planet,Terrestrial,5,2025-10-26 00:38:40.603468
2938,96,Moon,Uranus,3,2025-11-27 23:07:19.308645
2939,30,Planet,Gas Giant,4,2025-11-03 02:09:57.558733
2940,38,Planet,Dwarf Planet,4,2025-11-28 00:02:58.902083
2941,81,Moon,Makemake,1,2025-12-07 06:39:57.075532
2942,113,Star,B,3,2025-12-07 11:11:33.167021
2943,117,Star,A,5,2025-10-15 05:51:10.317969
2944,89,Star,K,2,2025-11-17 07:16:39.057071
2945,37,Moon,Makemake,5,2025-11-15 01:26:00.702512
2946,63,Planet,Ice Giant,2,2025-11-15 16:33:31.467824
2947,107,Planet,Terrestrial,3,2025-12-08 05:47:59.787652
2948,87,Star,G,5,2025-12-04 02:12:10.428498
2949,100,Moon,Mars,3,2025-12-03 04:45:00.579236
2950,91,Planet,Terrestrial,1,2025-10-20 22:30:14.315455
2951,103,Planet,Gas Giant,2,2025-11-26 09:26:45.247246
2952,35,Star,G,5,2025-11-28 21:29:03.161168
2953,16,Planet,Gas Giant,1,2025-12-06 15:55:55.924609
2954,43,Star,F,3,2025-11-15 07:54:01.613468
2955,32,Star,A,4,2025-11-20 10:27:43.792334
2956,26,Moon,Haumea,4,2025-12-03 06:15:33.302753
2957,57,Moon,Jupiter,5,2025-10-10 08:23:26.258630
2958,110,Star,M,1,2025-12-05 17:14:22.154801
2959,23,Planet,Dwarf Planet,3,2025-12-05 19:01:56.497383
2960,46,Star,K,4,2025-11-24 15:31:08.844854
2961,81,Moon,Neptune,5,2025-11-15 11:49:49.817880
2962,120,Planet,Ice Giant,3,2025-10-19 09:01:57.201222
2963,22,Planet,Terrestrial,5,2025-11-25 06:30:35.550505
2964,20,Planet,Gas Giant,3,2025-11-20 05:31:15.923601
2965,77,Moon,Jupiter,2,2025-11-15 21:24:39.103941
2966,60,Star,K,4,2025-11-13 02:02:57.718242
2967,43,Star,G,5,2025-11-28 08:11:40.147623
2968,52,Planet,Gas Giant,2,2025-12-08 03:13:06.496719
2969,29,Star,A,3,2025-12-05 15:56:55.183983
2970,16,Planet,Ice Giant,4,2025-12-06 03:00:41.771498
2971,107,Planet,Gas Giant,5,2025-11-18 11:07:43.291097
2972,19,Star,F,5,2025-12-07 23:03:46.606772
2973,6,Star,M,2,2025-12-03 07:05:18.842217
2974,37,Moon,Neptune,5,2025-12-04 17:44:33.522073
2975,74,Planet,Terrestrial,5,2025-12-06 02:50:58.376171
2976,59,Star,M,2,2025-11-30 05:38:02.464332
2977,60,Planet,Ice Giant,5,2025-11-28 02:05:23.720728
2978,77,Star,M,3,2025-11-17 07:05:24.407695
2979,77,Planet,Terrestrial,4,2025-11-30 23:46:34.624375
2980,105,Star,K,5,2025-11-19 14:13:27.397494
2981,87,Planet,Dwarf Planet,4,2025-11-18 06:49:16.185900
2982,86,Star,K,1,2025-11-18 01:09:16.190850
2983,60,Planet,Dwarf Planet,1,2025-12-03 00:56:27.941504
2984,3,Star,G,4,2025-12-04 07:07:34.514759
2985,53,Star,A,1,2025-10-13 21:25:19.871769
2986,45,Moon,Saturn,2,2025-12-05 19:04:25.021078
2987,21,Planet,Ice Giant,2,2025-11-21 23:46:56.628738
2988,11,Star,G,2,2025-12-05 11:50:12.182897
2989,81,Planet,Terrestrial,2,2025-12-03 09:30:44.737490
2990,115,Star,G,1,2025-11-16 06:55:05.982976
2991,36,Star,A,4,2025-11-12 11:21:42.014227
2992,66,Moon,Makemake,4,2025-11-29 11:41:03.609524
2993,47,Star,K,5,2025-10-17 20:36:15.871968
2994,44,Star,F,1,2025-11-29 09:44:49.133004
2995,53,Planet,Ice Giant,4,2025-11-21 04:33:18.007104
2996,10,Planet,Terrestrial,4,2025-12-08 23:25:04.874975
2997,99,Moon,Uranus,3,2025-11-18 12:47:25.781672
2998,108,Moon,Makemake,1,2025-12-01 02:48:22.501744
2999,1,Star,G,3,2025-12-03 15:29:03.893427
3000,50,Planet,Dwarf Planet,3,2025-12-02 08:01:11.719591
3001,12,Moon,Saturn,3,2025-11-28 15:29:02.399671
3002,17,Planet,Dwarf Planet,1,2025-10-17 14:54:52.269978
3003,80,Planet,Ice Giant,4,2025-12-05 04:50:39.443984
3004,64,Star,O,1,2025-11-30 08:32:35.351699
3005,84,Star,K,1,2025-11-09 02:44:40.233335
3006,6,Moon,Haumea,2,2025-12-03 02:56:46.813926
3007,29,Star,K,1,2025-11-08 02:21:46.309437
3008,11,Star,M,3,2025-11-30 10:04:54.477578
3009,32,Moon,Makemake,2,2025-10-16 07:32:39.606520
3010,35,Planet,Dwarf Planet,2,2025-12-08 05:54:12.202566
3011,110,Planet,Gas Giant,3,2025-12-07 14:34:38.222682
3012,50,Planet,Gas Giant,5,2025-12-03 21:27:37.484088
3013,64,Planet,Ice Giant,4,2025-12-06 13:18:37.748007
3014,97,Moon,Eris,1,2025-11-28 22:47:43.637504
3015,109,Planet,Gas Giant,3,2025-11-18 11:32:17.183823
3016,3,Moon,Makemake,5,2025-12-01 18:30:22.627571
3017,85,Star,M,3,2025-12-02 11:15:49.747754
3018,72,Star,O,3,2025-12-04 09:34:20.002296
3019,77,Star,A,5,2025-11-26 23:11:57.399640
3020,116,Planet,Dwarf Planet,5,2025-11-24 11:14:14.650786
3021,119,Planet,Dwarf Planet,4,2025-11-21 11:16:22.022141
3022,111,Planet,Ice Giant,3,2025-12-06 05:31:14.364745
3023,29,Star,O,4,2025-11-18 06:34:55.085661
3024,118,Moon,Uranus,4,2025-11-03 21:41:07.121453
3025,71,Star,K,3,2025-11-11 02:59:20.406108
3026,10,Moon,Mars,5,2025-12-02 03:42:29.303326
3027,51,Planet,Terrestrial,5,2025-12-08 04:10:53.329040
3028,23,Moon,Saturn,2,2025-10-09 15:01:26.263620
3029,120,Star,B,5,2025-11-25 04:12:05.476045
3030,72,Planet,Dwarf Planet,3,2025-12-04 02:50:55.879948
3031,16,Moon,Uranus,4,2025-11-12 11:59:50.181941
3032,21,Star,M,2,2025-12-06 00:33:34.975312
3033,92,Moon,Haumea,4,2025-11-21 00:07:45.886214
3034,100,Planet,Gas Giant,5,2025-12-04 06:39:04.395779
3035,18,Star,F,3,2025-11-28 16:29:25.984289
3036,42,Star,F,3,2025-11-28 00:17:04.113425
3037,79,Moon,Uranus,1,2025-11-14 23:24:18.291011
3038,48,Moon,Pluto,1,2025-12-02 07:03:45.296104
3039,48,Planet,Ice Giant,4,2025-10-29 05:29:19.498140
3040,84,Moon,Mars,2,2025-12-07 16:27:23.019315
3041,99,Moon,Mars,2,2025-11-05 08:21:20.716402
3042,52,Star,F,4,2025-12-01 01:54:32.373046
3043,9,Moon,Pluto,3,2025-11-28 16:54:08.010057
3044,12,Planet,Gas Giant,3,2025-12-06 08:14:00.683578
3045,120,Star,F,3,2025-12-03 12:17:28.503535
3046,33,Planet,Terrestrial,3,2025-11-26 16:20:50.946881
3047,64,Star,F,4,2025-12-05 21:36:33.166070
3048,56,Moon,Makemake,4,2025-11-20 17:45:16.366903
3049,58,Planet,Gas Giant,5,2025-11-30 12:31:01.243580
3050,35,Star,F,2,2025-11-01 14:13:31.450076
3051,16,Planet,Dwarf Planet,4,2025-11-23 08:42:44.285733
3052,57,Star,A,4,2025-11-21 05:29:03.440646
3053,108,Planet,Dwarf Planet,1,2025-11-27 02:50:15.164316
3054,18,Moon,Jupiter,2,2025-11-10 00:36:17.872398
3055,51,Planet,Terrestrial,5,2025-11-27 13:33:25.778658
3056,14,Moon,Makemake,3,2025-11-18 22:48:33.051291
3057,26,Planet,Gas Giant,3,2025-10-13 20:35:33.861722
3058,58,Star,G,5,2025-12-07 06:52:19.577995
3059,19,Star,O,3,2025-12-05 12:20:04.594820
3060,100,Planet,Ice Giant,5,2025-11-10 07:00:11.026894
3061,40,Moon,Earth,1,2025-11-16 01:54:37.385794
3062,84,Star,A,5,2025-12-06 21:01:33.261355
3063,43,Planet,Terrestrial,3,2025-11-26 05:49:55.197268
3064,43,Planet,Dwarf Planet,5,2025-12-01 02:07:45.818219
3065,74,Planet,Ice Giant,1,2025-11-23 16:55:38.844159
3066,102,Moon,Earth,3,2025-11-22 23:20:14.120618
3067,59,Star,K,4,2025-12-05 06:36:41.675631
3068,76,Star,G,4,2025-12-01 11:56:51.880221
3069,7,Planet,Gas Giant,4,2025-11-09 12:52:18.270075
3070,6,Planet,Ice Giant,5,2025-11-11 17:05:47.565172
3071,100,Moon,Eris,3,2025-11-19 01:38:21.539506
3072,27,Star,B,4,2025-12-01 22:27:44.969157
3073,87,Star,O,1,2025-11-20 11:42:48.058453
3074,53,Star,F,3,2025-11-13 11:40:28.019739
3075,119,Moon,Saturn,5,2025-12-03 22:31:11.239869
3076,25,Moon,Saturn,4,2025-11-24 05:23:04.573184
3077,61,Planet,Terrestrial,4,2025-12-03 07:42:11.831034
3078,1,Planet,Terrestrial,4,2025-12-08 17:02:46.672798
3079,107,Planet,Ice Giant,2,2025-11-23 23:18:44.999026
3080,105,Planet,Terrestrial,3,2025-12-01 02:19:43.307035
3081,1,Planet,Dwarf Planet,4,2025-12-02 09:22:28.060402
3082,40,Planet,Gas Giant,2,2025-10-25 01:20:19.313205
3083,116,Moon,Jupiter,3,2025-12-07 09:58:40.420359
3084,89,Star,F,5,2025-12-01 07:33:00.461736
3085,33,Moon,Pluto,3,2025-11-27 19:43:42.563536
3086,30,Planet,Ice Giant,3,2025-11-21 14:20:35.744522
3087,55,Star,A,5,2025-12-01 12:22:38.887433
3088,4,Planet,Dwarf Planet,5,2025-12-02 21:57:12.667528
3089,71,Star,G,3,2025-10-29 00:22:14.043245
3090,30,Moon,Haumea,3,2025-11-01 21:38:23.324534
3091,2,Star,G,4,2025-12-04 12:56:19.658556
3092,45,Moon,Pluto,4,2025-11-28 19:54:37.944125
3093,7,Planet,Dwarf Planet,2,2025-12-05 13:35:26.819914
3094,5,Moon,Makemake,3,2025-12-06 11:29:41.248298
3095,69,Moon,Earth,5,2025-12-07 18:22:26.860308
3096,9,Star,O,4,2025-11-25 21:17:54.265091
3097,111,Moon,Earth,3,2025-11-25 20:33:26.122636
3098,50,Planet,Terrestrial,4,2025-12-04 06:02:02.003809
3099,8,Star,G,4,2025-11-24 07:35:28.421539
3100,62,Planet,Terrestrial,5,2025-11-17 13:22:09.443041
3101,103,Planet,Terrestrial,5,2025-12-08 16:33:37.540667
3102,55,Star,G,3,2025-12-02 05:01:40.522580
3103,84,Star,A,2,2025-12-04 06:08:10.984251
3104,47,Planet,Terrestrial,4,2025-12-07 17:14:59.948202
3105,23,Planet,Dwarf Planet,3,2025-11-12 18:45:19.116420
3106,51,Planet,Gas Giant,3,2025-10-22 12:39:06.225679
3107,98,Moon,Saturn,2,2025-12-02 14:29:54.678435
3108,37,Moon,Saturn,3,2025-12-09 11:11:13.075816
3109,9,Planet,Gas Giant,3,2025-10-10 11:13:26.269626
3110,78,Moon,Pluto,4,2025-11-21 11:52:07.700065
3111,87,Planet,Ice Giant,1,2025-12-08 14:46:24.173077
3112,44,Planet,Terrestrial,3,2025-12-05 07:59:02.745883
3113,8,Star,A,3,2025-12-07 08:42:05.080803
3114,119,Moon,Jupiter,5,2025-11-16 12:12:02.148388
3115,3,Star,O,5,2025-11-09 05:38:54.579814
3116,32,Moon,Mars,3,2025-10-31 08:24:29.937883
3117,80,Star,K,3,2025-11-30 16:21:09.624337
3118,6,Planet,Gas Giant,3,2025-12-04 12:45:12.042324
3119,47,Planet,Dwarf Planet,2,2025-12-01 02:00:46.331885
3120,107,Star,F,3,2025-12-08 06:41:15.777095
3121,39,Moon,Mars,5,2025-10-27 13:11:56.964840
3122,75,Planet,Terrestrial,4,2025-12-06 22:13:29.654546
3123,40,Moon,Saturn,5,2025-11-24 20:07:24.199543
3124,2,Planet,Gas Giant,3,2025-10-28 13:28:10.036656
3125,89,Star,A,2,2025-12-06 02:58:11.261145
3126,101,Planet,Gas Giant,5,2025-12-02 06:29:24.573588
3127,25,Star,K,5,2025-12-06 21:02:31.058598
3128,40,Planet,Terrestrial,1,2025-11-30 18:21:04.017066
3129,118,Moon,Uranus,1,2025-11-17 12:30:10.635410
3130,120,Star,M,4,2025-11-24 01:53:48.273947
3131,81,Moon,Jupiter,5,2025-12-09 01:34:42.746063
3132,92,Planet,Ice Giant,4,2025-12-02 22:01:33.146919
3133,111,Planet,Terrestrial,2,2025-12-07 13:10:31.510968
3134,104,Planet,Dwarf Planet,2,2025-12-03 05:34:07.190946
3135,3,Star,O,5,2025-11-22 01:33:19.901338
3136,23,Planet,Ice Giant,4,2025-12-01 12:41:27.974292
3137,1,Moon,Makemake,1,2025-11-04 07:27:11.044262
3138,99,Planet,Dwarf Planet,5,2025-12-06 19:32:25.774357
3139,33,Planet,Terrestrial,3,2025-12-06 06:26:41.406509
3140,76,Star,B,3,2025-12-08 04:06:17.253053
3141,80,Planet,Gas Giant,5,2025-11-28 07:09:21.220619
3142,17,Planet,Terrestrial,1,2025-12-08 11:04:13.094936
3143,4,Moon,Mars,4,2025-12-08 17:08:07.537255
3144,26,Planet,Gas Giant,2,2025-12-07 14:39:52.665712
3145,33,Star,M,5,2025-11-12 07:07:49.414116
3146,34,Planet,Dwarf Planet,4,2025-11-06 12:42:56.179806
3147,1,Moon,Saturn,5,2025-11-21 06:51:24.952742
3148,16,Planet,Gas Giant,3,2025-12-06 14:27:37.726170
3149,39,Moon,Jupiter,1,2025-11-12 04:55:36.858884
3150,87,Moon,Pluto,5,2025-11-04 09:31:00.823440
3151,97,Planet,Dwarf Planet,3,2025-12-02 06:04:46.548313
3152,27,Star,F,3,2025-11-02 18:50:14.468118
3153,59,Planet,Ice Giant,4,2025-11-29 05:25:52.699800
3154,74,Star,F,2,2025-12-07 03:17:10.196610
3155,13,Star,F,2,2025-12-06 10:10:48.419391
3156,71,Moon,Saturn,5,2025-12-04 10:28:21.681902
3157,37,Star,F,5,2025-10-30 16:23:54.259242
3158,26,Planet,Ice Giant,3,2025-11-27 10:12:59.311318
3159,77,Planet,Dwarf Planet,4,2025-12-04 22:11:57.284360
3160,10,Moon,Mars,5,2025-12-02 01:49:33.640463
3161,7,Moon,Saturn,2,2025-12-07 21:06:46.825804
3162,37,Moon,Neptune,5,2025-10-12 07:31:55.199431
3163,9,Moon,Earth,3,2025-11-22 12:27:01.385050
3164,3,Star,M,2,2025-11-25 20:57:10.893544
3165,88,Star,F,5,2025-12-06 04:17:24.002958
3166,111,Star,O,3,2025-11-02 08:01:25.799530
3167,105,Planet,Dwarf Planet,5,2025-11-29 14:43:45.545391
3168,102,Moon,Uranus,5,2025-11-17 12:28:51.563146
3169,4,Planet,Gas Giant,4,2025-10-11 05:36:16.984720
3170,62,Moon,Earth,3,2025-12-08 05:32:37.014760
3171,83,Star,B,2,2025-12-04 22:37:36.300978
3172,22,Star,A,4,2025-11-24 05:39:48.121704
3173,75,Moon,Uranus,2,2025-11-09 10:44:26.137406
3174,49,Moon,Makemake,4,2025-11-30 14:36:42.520667
3175,12,Star,K,4,2025-12-08 03:11:11.808497
3176,81,Moon,Neptune,2,2025-12-04 05:12:20.914504
3177,88,Star,F,3,2025-12-08 11:24:34.371680
3178,108,Moon,Pluto,3,2025-11-30 03:38:06.579878
3179,13,Star,M,2,2025-11-05 00:32:44.443782
3180,86,Moon,Mars,2,2025-12-01 12:48:59.915715
3181,117,Star,F,5,2025-12-04 20:59:07.771414
3182,45,Moon,Pluto,3,2025-11-26 09:37:47.760782
3183,80,Star,A,4,2025-11-24 16:23:12.899524
3184,31,Star,A,4,2025-12-08 10:48:48.864183
3185,96,Planet,Dwarf Planet,4,2025-11-25 16:27:24.197678
3186,9,Planet,Gas Giant,5,2025-12-05 18:31:20.516841
3187,79,Star,B,1,2025-12-04 18:28:07.000867
3188,75,Star,M,5,2025-11-23 16:20:45.779181
3189,23,Star,M,5,2025-12-03 15:23:37.822334
3190,104,Moon,Pluto,5,2025-11-09 19:44:32.492517
3191,109,Planet,Gas Giant,3,2025-12-03 14:24:49.208710
3192,14,Planet,Ice Giant,2,2025-11-24 12:13:23.052568
3193,81,Moon,Neptune,2,2025-12-06 16:28:26.642587
3194,84,Planet,Ice Giant,1,2025-11-02 14:52:44.333621
3195,73,Planet,Terrestrial,4,2025-12-07 19:22:09.492930
3196,4,Star,K,5,2025-11-30 21:29:19.459748
3197,119,Moon,Uranus,4,2025-10-21 19:46:57.634473
3198,82,Planet,Ice Giant,1,2025-11-29 06:16:11.757347
3199,55,Star,B,4,2025-11-30 12:15:55.074559
3200,68,Star,F,5,2025-12-07 05:02:41.337492
3201,20,Star,A,2,2025-12-05 11:00:48.128279
3202,23,Planet,Ice Giant,3,2025-12-07 04:08:29.842562
3203,72,Planet,Terrestrial,5,2025-11-26 06:20:17.185970
3204,16,Star,F,5,2025-10-29 12:32:01.926295
3205,90,Moon,Earth,3,2025-12-08 12:40:52.938223
3206,38,Star,O,2,2025-11-21 15:41:44.788820
3207,74,Planet,Ice Giant,2,2025-12-04 07:50:43.214819
3208,43,Planet,Terrestrial,5,2025-10-17 23:28:41.308848
